"C","Five-Minute Estimated Zonal Load"
"C","Filename: five_min_estimated_zonal_load_20260312.csv"
"C","Report for: 03/12/2026"
"C","Report generated 03/12/2026 20:14:52 EST"
"H","Date/Time","Load Zone ID","Load Zone Name","Estimated Native Load","Estimated Behind-the-Meter Solar"
"D","03/12/2026 19:05:00",4006,".Z.SEMASS",1856.23,0
"D","03/12/2026 19:05:00",4007,".Z.WCMASS",2088.358,0
"D","03/12/2026 19:05:00",4008,".Z.NEMASSBOST",3085.065,0
"D","03/12/2026 19:10:00",4001,".Z.MAINE",1647.161,0
"D","03/12/2026 19:10:00",4002,".Z.NEWHAMPSHIRE",1461.061,0
"D","03/12/2026 19:10:00",4003,".Z.VERMONT",718.02,0
"D","03/12/2026 19:10:00",4004,".Z.CONNECTICUT",3689.271,0
"D","03/12/2026 19:10:00",4005,".Z.RHODEISLAND",961.661,0
"D","03/12/2026 19:10:00",4006,".Z.SEMASS",1860.583,0
"D","03/12/2026 19:10:00",4007,".Z.WCMASS",2082.547,0
"D","03/12/2026 19:10:00",4008,".Z.NEMASSBOST",3074.519,0
"D","03/12/2026 19:15:00",4001,".Z.MAINE",1646.908,0
"D","03/12/2026 19:15:00",4002,".Z.NEWHAMPSHIRE",1465.106,0
"D","03/12/2026 19:15:00",4003,".Z.VERMONT",722.406,0
"D","03/12/2026 19:15:00",4004,".Z.CONNECTICUT",3673.899,0
"D","03/12/2026 19:15:00",4005,".Z.RHODEISLAND",939.131,0
"D","03/12/2026 19:15:00",4006,".Z.SEMASS",1862.55,0
"D","03/12/2026 19:15:00",4007,".Z.WCMASS",2086.859,0
"D","03/12/2026 19:15:00",4008,".Z.NEMASSBOST",3085.518,0
"D","03/12/2026 19:20:00",4001,".Z.MAINE",1639.887,0
"D","03/12/2026 19:20:00",4002,".Z.NEWHAMPSHIRE",1460.304,0
"D","03/12/2026 19:20:00",4003,".Z.VERMONT",721.835,0
"D","03/12/2026 19:20:00",4004,".Z.CONNECTICUT",3713.521,0
"D","03/12/2026 19:20:00",4005,".Z.RHODEISLAND",945.692,0
"D","03/12/2026 19:20:00",4006,".Z.SEMASS",1857.145,0
"D","03/12/2026 19:20:00",4007,".Z.WCMASS",2083.338,0
"D","03/12/2026 19:20:00",4008,".Z.NEMASSBOST",3080.361,0
"D","03/12/2026 19:25:00",4001,".Z.MAINE",1637.336,0
"D","03/12/2026 19:25:00",4002,".Z.NEWHAMPSHIRE",1461.691,0
"D","03/12/2026 19:25:00",4003,".Z.VERMONT",721.268,0
"D","03/12/2026 19:25:00",4004,".Z.CONNECTICUT",3678.711,0
"D","03/12/2026 19:25:00",4005,".Z.RHODEISLAND",945.068,0
"D","03/12/2026 19:25:00",4006,".Z.SEMASS",1861.376,0
"D","03/12/2026 19:25:00",4007,".Z.WCMASS",2081.12,0
"D","03/12/2026 19:25:00",4008,".Z.NEMASSBOST",3090.912,0
"D","03/12/2026 19:30:00",4001,".Z.MAINE",1631.319,0
"D","03/12/2026 19:30:00",4002,".Z.NEWHAMPSHIRE",1461.457,0
"D","03/12/2026 19:30:00",4003,".Z.VERMONT",714.78,0
"D","03/12/2026 19:30:00",4004,".Z.CONNECTICUT",3676.908,0
"D","03/12/2026 19:30:00",4005,".Z.RHODEISLAND",942.616,0
"D","03/12/2026 19:30:00",4006,".Z.SEMASS",1854.886,0
"D","03/12/2026 19:30:00",4007,".Z.WCMASS",2077.79,0
"D","03/12/2026 19:30:00",4008,".Z.NEMASSBOST",3074.697,0
"D","03/12/2026 19:35:00",4001,".Z.MAINE",1622.188,0
"D","03/12/2026 19:35:00",4002,".Z.NEWHAMPSHIRE",1451.497,0
"D","03/12/2026 19:35:00",4003,".Z.VERMONT",725.325,0
"D","03/12/2026 19:35:00",4004,".Z.CONNECTICUT",3700.515,0
"D","03/12/2026 19:35:00",4005,".Z.RHODEISLAND",960.439,0
"D","03/12/2026 19:35:00",4006,".Z.SEMASS",1848.793,0
"D","03/12/2026 19:35:00",4007,".Z.WCMASS",2076.964,0
"D","03/12/2026 19:35:00",4008,".Z.NEMASSBOST",3063.952,0
"D","03/12/2026 19:40:00",4001,".Z.MAINE",1625.337,0
"D","03/12/2026 19:40:00",4002,".Z.NEWHAMPSHIRE",1453.829,0
"D","03/12/2026 19:40:00",4003,".Z.VERMONT",725.135,0
"D","03/12/2026 19:40:00",4004,".Z.CONNECTICUT",3697.695,0
"D","03/12/2026 19:40:00",4005,".Z.RHODEISLAND",936.219,0
"D","03/12/2026 19:40:00",4006,".Z.SEMASS",1851.161,0
"D","03/12/2026 19:40:00",4007,".Z.WCMASS",2085.077,0
"D","03/12/2026 19:40:00",4008,".Z.NEMASSBOST",3069.443,0
"D","03/12/2026 19:45:00",4001,".Z.MAINE",1624.166,0
"D","03/12/2026 19:45:00",4002,".Z.NEWHAMPSHIRE",1451.55,0
"D","03/12/2026 19:45:00",4003,".Z.VERMONT",726.159,0
"D","03/12/2026 19:45:00",4004,".Z.CONNECTICUT",3651.031,0
"D","03/12/2026 19:45:00",4005,".Z.RHODEISLAND",942.833,0
"D","03/12/2026 19:45:00",4006,".Z.SEMASS",1849.404,0
"D","03/12/2026 19:45:00",4007,".Z.WCMASS",2084.712,0
"D","03/12/2026 19:45:00",4008,".Z.NEMASSBOST",3060.367,0
"D","03/12/2026 19:50:00",4001,".Z.MAINE",1621.117,0
"D","03/12/2026 19:50:00",4002,".Z.NEWHAMPSHIRE",1445.737,0
"D","03/12/2026 19:50:00",4003,".Z.VERMONT",726.398,0
"D","03/12/2026 19:50:00",4004,".Z.CONNECTICUT",3656.375,0
"D","03/12/2026 19:50:00",4005,".Z.RHODEISLAND",934.098,0
"D","03/12/2026 19:50:00",4006,".Z.SEMASS",1835.947,0
"D","03/12/2026 19:50:00",4007,".Z.WCMASS",2081.533,0
"D","03/12/2026 19:50:00",4008,".Z.NEMASSBOST",3063.707,0
"D","03/12/2026 19:55:00",4001,".Z.MAINE",1622.615,0
"D","03/12/2026 19:55:00",4002,".Z.NEWHAMPSHIRE",1443.606,0
"D","03/12/2026 19:55:00",4003,".Z.VERMONT",726.793,0
"D","03/12/2026 19:55:00",4004,".Z.CONNECTICUT",3662.762,0
"D","03/12/2026 19:55:00",4005,".Z.RHODEISLAND",938.96,0
"D","03/12/2026 19:55:00",4006,".Z.SEMASS",1840.929,0
"D","03/12/2026 19:55:00",4007,".Z.WCMASS",2078.837,0
"D","03/12/2026 19:55:00",4008,".Z.NEMASSBOST",3051.338,0
"D","03/12/2026 20:00:00",4001,".Z.MAINE",1616.94,0
"D","03/12/2026 20:00:00",4002,".Z.NEWHAMPSHIRE",1432.684,0
"D","03/12/2026 20:00:00",4003,".Z.VERMONT",712.121,0
"D","03/12/2026 20:00:00",4004,".Z.CONNECTICUT",3663.726,0
"D","03/12/2026 20:00:00",4005,".Z.RHODEISLAND",928.288,0
"D","03/12/2026 20:00:00",4006,".Z.SEMASS",1835.293,0
"D","03/12/2026 20:00:00",4007,".Z.WCMASS",2076.083,0
"D","03/12/2026 20:00:00",4008,".Z.NEMASSBOST",3044.607,0
"T","1928 lines"
